"ocid","release_id","id","title","description","status","procuringEntity_id","procuringEntity_name","value_amount","value_currency","procurementMethod","procurementMethodDetails","mainProcurementCategory","awardCriteria","tenderPeriod_startDate","tenderPeriod_endDate","tenderPeriod_maxExtentDate","tenderPeriod_durationInDays","enquiryPeriod_startDate","enquiryPeriod_endDate","enquiryPeriod_maxExtentDate","enquiryPeriod_durationInDays","hasEnquiries","eligibilityCriteria","awardPeriod_startDate","awardPeriod_endDate","awardPeriod_maxExtentDate","awardPeriod_durationInDays","numberOfTenderers"
"ocds-5wno2w-RE-PU-ESPOL-2025-004-26822","RE-PU-ESPOL-2025-004-26822-2025-06-12T16:01:03.619Z-compiled","RE-PU-ESPOL-2025-004-26822","RE-PU-ESPOL-2025-004-26822","CONTRATACIÓN DEL SERVICIO DE ACCESO Y USO A UN RECURSO DE ANÁLISIS DE LA PRODUCCIÓN CIENTÍFICA Y VISUALIZACIÓN DEL DESEMPEÑO INTERNACIONAL DE INVESTIGACIÓN PARA USO DE LA ESCUELA SUPERIOR POLITÉCNICA DEL LITORAL","active","EC-RUC-0960002780001-26822","Escuela Superior Politécnica del Litoral","50297.10","USD","direct","Bienes y Servicios únicos","services","ratedCriteria","2025-05-21T16:00:00-05:00","2025-05-29T09:00:00-05:00","2025-05-29T09:00:00-05:00","7","2025-05-21T16:00:00-05:00","","","","","Otros Parámetros de Calificación,Cumplimiento Especificaciones,Experiencia Específica","","2025-06-11T16:00:00-05:00","2025-06-11T16:00:00-05:00","","1"
"ocds-5wno2w-RE-PU-EPCH-2025-00004-329706","RE-PU-EPCH-2025-00004-329706-2025-06-20T17:01:41.820Z-compiled","RE-PU-EPCH-2025-00004-329706","RE-PU-EPCH-2025-00004-329706","CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO, REPUESTOS Y ACCESORIOS POR PERÍODO DE VIGENCIA TECNOLÓGICA Y GARANTÍA TÉCNICA DE DOS CAMIONETA CHEVROLET D MAX CDRI PREMIER AC 2 5 CD 4x4 PERTENECIENTES A LA EMPRESA PÚBLICA DEL COMP","active","EC-RUC-1060032030001-329706","EMPRESA PUBLICA DEL COMPLEJO TURISTICO DE CHACHIMBIRO","8539.34","USD","direct","Bienes y Servicios únicos","services","ratedCriteria","2025-05-21T17:00:00-05:00","2025-05-28T10:00:00-05:00","2025-05-28T10:00:00-05:00","6","2025-05-21T17:00:00-05:00","","","","TRUE","Otros Parámetros de Calificación,Cumplimiento Especificaciones,Equipo Propuesto,Personal Técnico,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","","2025-06-06T17:00:00-05:00","2025-06-06T17:00:00-05:00","","1"
"ocds-5wno2w-RE-PU-CMFIEDM-2025-005-748941","RE-PU-CMFIEDM-2025-005-748941-2025-06-10T15:49:55.263Z-compiled","RE-PU-CMFIEDM-2025-005-748941","RE-PU-CMFIEDM-2025-005-748941","SERVICIO PLURIANUAL DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LOS EQUIPOS DE CARDIOLOGÍA","active","EC-RUC-1768186110001-748941","CENTRO MEDICO FAMILIAR INTEGRAL Y ESPECIALIDADES, DIALISIS LA MARISCAL","33882.37","USD","direct","Bienes y Servicios únicos","services","ratedCriteria","2025-05-21T12:00:00-05:00","2025-05-26T10:00:00-05:00","2025-05-26T10:00:00-05:00","4","2025-05-21T12:00:00-05:00","","","","TRUE","Cumplimiento Especificaciones,Equipo Propuesto,Personal Técnico,Experiencia Personal Técnico","","2025-05-30T16:30:00-05:00","2025-05-30T16:30:00-05:00","","1"
"ocds-5wno2w-RE-PU-HCAM-2025-017-54651","RE-PU-HCAM-2025-017-54651-2025-07-04T16:43:16.471Z-compiled","RE-PU-HCAM-2025-017-54651","RE-PU-HCAM-2025-017-54651","MANTENIMIENTO PREVENTIVO Y CORRECTIVO PARA LOS EQUIPOS DE RAYOS X SHIMADZU Y ECOGRAFOS SAMSUNG MEDISON PERTENECIENTES AL HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","active","EC-RUC-1768046450001-54651","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","93144.50","USD","direct","Bienes y Servicios únicos","services","ratedCriteria","2025-05-22T17:30:00-05:00","2025-05-30T09:00:00-05:00","2025-05-30T09:00:00-05:00","7","2025-05-22T17:30:00-05:00","","","","TRUE","Otros Parámetros de Calificación,Cumplimiento Especificaciones,Equipo Propuesto,Personal Técnico,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","","2025-06-12T19:00:00-05:00","2025-06-12T19:00:00-05:00","","1"
"ocds-5wno2w-RE-PU-EPP-2025-003-253178","RE-PU-EPP-2025-003-253178-2025-07-03T17:28:55.750Z-compiled","RE-PU-EPP-2025-003-253178","RE-PU-EPP-2025-003-253178","SUSCRIPCIÓN Y SOPORTE TÉCNICO SOFTWARE FINANCIERO CG/IFS","complete","EC-RUC-1768153530001-253178","Empresa Pública de hidrocarburos del Ecuador EP PETROECUADOR","37999.92","USD","direct","Bienes y Servicios únicos","services","ratedCriteria","2025-05-22T16:45:00-05:00","2025-05-29T16:30:00-05:00","2025-05-29T16:30:00-05:00","6","2025-05-22T16:45:00-05:00","","","","","Cumplimiento Especificaciones,Personal Técnico,Experiencia Personal Técnico","","2025-06-13T17:30:00-05:00","2025-06-13T17:30:00-05:00","","1"
"ocds-5wno2w-RE-PU-CBMM-2025-004-22249","RE-PU-CBMM-2025-004-22249-2025-06-20T17:01:40.966Z-compiled","RE-PU-CBMM-2025-004-22249","RE-PU-CBMM-2025-004-22249","CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO PREVENTIVOPOR VIGENCIA TECNOLÓGICA DE LAS SIETE CAMIONETASMARCA GREAT WALL, MODELO POER 4X4 Y WINGLE 4X4PERTENECIENTES AL CUERPO DE BOMBEROS MUNICIPAL DEMACHALA","active","EC-RUC-1768099810001-22249","CUERPO DE BOMBEROS MUNICIPAL DE MACHALA","10832.53","USD","direct","Bienes y Servicios únicos","services","ratedCriteria","2025-05-20T13:00:00-05:00","2025-05-22T10:00:00-05:00","2025-05-22T10:00:00-05:00","1","2025-05-20T13:00:00-05:00","","","","","Oferta Económica,Cumplimiento Especificaciones","","2025-05-26T17:00:00-05:00","2025-05-26T17:00:00-05:00","","1"
"ocds-5wno2w-RE-PU-RPMC-2025-02-412649","RE-PU-RPMC-2025-02-412649-2025-07-08T17:48:21.373Z-compiled","RE-PU-RPMC-2025-02-412649","RE-PU-RPMC-2025-02-412649","CONTRATACIÓN DEL MANTENIMIENTO, SOPORTE TÉCNICO Y ACTUALIZACIÓN DEL SISTEMA ADMINISTRATIVO FINANCIERO YUPAK","complete","EC-RUC-1768165030001-412649","REGISTRO DE LA PROPIEDAD Y MERCANTIL DEL CANTON CAYAMBE","4500.00","USD","direct","Bienes y Servicios únicos","services","ratedCriteria","2025-05-26T20:00:00-05:00","2025-05-29T15:00:00-05:00","2025-05-29T15:00:00-05:00","2","2025-05-26T20:00:00-05:00","","","","","Plazo de Entrega,Oferta Económica,Otros Parámetros de Calificación,Cumplimiento Especificaciones,Personal Técnico,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","","2025-06-09T20:00:00-05:00","2025-06-09T20:00:00-05:00","","1"
"ocds-5wno2w-RE-PU-07D02MACHALASALUD-2025-003-16346","RE-PU-07D02MACHALASALUD-2025-003-16346-2025-06-21T17:06:33.230Z-compiled","RE-PU-07D02MACHALASALUD-2025-003-16346","RE-PU-07D02MACHALASALUD-2025-003-16346","CONTRATACIÓN DEL SERVICIO PARA EL MANTENIMIENTO PREVENTIVO DE LOS EQUIPOS DE MONITORIZACIÓN Y ESTERILIZACIÓN DE LOS CENTROS DE SALUD TIPO C BRISAS DEL MAR Y EL PARAISO DE LA DIRECCIÓN DISTRITAL 07D02 MACHALA-SALUD MEDIANTE VIGENCIA TECNOLÓGICA, INCL","active","EC-RUC-0760005730001-16346","DIRECCION DISTRITAL 07D02-MACHALA-SALUD","20961.86","USD","direct","Bienes y Servicios únicos","services","ratedCriteria","2025-05-27T16:00:00-05:00","2025-06-04T10:00:00-05:00","2025-06-04T10:00:00-05:00","7","2025-05-27T16:00:00-05:00","","","","TRUE","Certificados de calidad de bienes,Otros Parámetros de Calificación,Cumplimiento Especificaciones,Garantía Técnica,Metodología y Cronograma","","2025-06-13T17:00:00-05:00","2025-06-13T17:00:00-05:00","","1"
"ocds-5wno2w-RE-PU-HOSNAG-2025-005-2706","RE-PU-HOSNAG-2025-005-2706-2025-07-12T17:13:33.639Z-compiled","RE-PU-HOSNAG-2025-005-2706","RE-PU-HOSNAG-2025-005-2706","MANTENIMIENTO PREVENTIVO DE DOS VENTILADORES MECÁNICOSHAMILTON DE LA UNIDAD DE CUIDADOS INTENSIVOS DEL HOSNAG","active","EC-RUC-1768009680001-2706","HOSPITAL NAVAL GUAYAQUIL","5458.00","USD","direct","Bienes y Servicios únicos","services","ratedCriteria","2025-05-27T18:00:00-05:00","2025-06-04T10:00:00-05:00","2025-06-04T10:00:00-05:00","7","2025-05-27T18:00:00-05:00","","","","","Oferta Económica,Cumplimiento Especificaciones,Garantía Técnica,Equipo Propuesto,Personal Técnico","","2025-06-13T18:00:00-05:00","2025-06-13T18:00:00-05:00","","1"
"ocds-5wno2w-RE-PU-SNMLCF-2025-002-772102","RE-PU-SNMLCF-2025-002-772102-2025-06-19T16:56:30.983Z-compiled","RE-PU-SNMLCF-2025-002-772102","RE-PU-SNMLCF-2025-002-772102","el artículo 197 del Reglamento General de la Ley Orgánica del Sistema Nacional deContratación Pública establece: ?Se observará el mismo procedimiento establecido parala adquisición de repuestos y accesorios en los siguientes casos: 1. Tengan un pro","active","EC-RUC-1768187190001-772102","SERVICIO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES","452238.72","USD","direct","Bienes y Servicios únicos","goods","ratedCriteria","2025-05-27T16:00:00-05:00","2025-05-30T11:00:00-05:00","2025-05-30T11:00:00-05:00","2","2025-05-27T16:00:00-05:00","","","","TRUE","Otros Parámetros de Calificación,Cumplimiento Especificaciones,Experiencia General","","2025-06-11T10:00:00-05:00","2025-06-11T10:00:00-05:00","","1"
"ocds-5wno2w-RE-PU-ESPOL-2025-003-26822","RE-PU-ESPOL-2025-003-26822-2025-05-27T15:29:47.155Z-compiled","RE-PU-ESPOL-2025-003-26822","RE-PU-ESPOL-2025-003-26822","CONTRATACIÓN DEL SERVICIO DE ACCESO Y USO DE UNA PLATAFORMA DE CONTENIDO DE REVISTAS ACADÉMICAS Y CIENTÍFICAS ESPECIALIZADAS EN CIENCIA, TECNOLOGÍA, CIENCIA SOCIALES Y HUMANIDADES A TEXTO COMPLETO PARA EL CENTRO DE INFORMACIÓN BIBLIOTECARIA CIB DE","active","EC-RUC-0960002780001-26822","Escuela Superior Politécnica del Litoral","34784.40","USD","direct","Bienes y Servicios únicos","services","ratedCriteria","2025-05-07T15:00:00-05:00","2025-05-14T09:00:00-05:00","2025-05-14T09:00:00-05:00","6","2025-05-07T15:00:00-05:00","","","","","Otros Parámetros de Calificación,Cumplimiento Especificaciones,Experiencia Específica","","2025-05-21T16:00:00-05:00","2025-05-21T16:00:00-05:00","","1"
"ocds-5wno2w-RE-PU-GADMCM_-2025-04-60535","RE-PU-GADMCM_-2025-04-60535-2025-09-27T18:56:42.838Z-compiled","RE-PU-GADMCM_-2025-04-60535","RE-PU-GADMCM_-2025-04-60535","ADQUISICION DE REPUESTOS PARA EL MANTENIMIENTO PREVENTIVO, CON EL FIN DE CUBRIR CON LA GARANTÍA TECNICA, DEL NUEVO EQUIPO CAMINERO MARCA SINOTRUCK","active","EC-RUC-1160000830001-60535","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON MACARA","22777.39","USD","direct","Bienes y Servicios únicos","goods","ratedCriteria","2025-05-26T15:00:00-05:00","2025-06-02T09:00:00-05:00","2025-06-02T09:00:00-05:00","6","2025-05-26T15:00:00-05:00","","","","","Cumplimiento Especificaciones,Experiencia Específica","","2025-06-12T18:00:00-05:00","2025-06-12T18:00:00-05:00","","1"
"ocds-5wno2w-RE-PU-ESANGU-2025-001-81606","RE-PU-ESANGU-2025-001-81606-2025-06-06T15:46:38.617Z-compiled","RE-PU-ESANGU-2025-001-81606","RE-PU-ESANGU-2025-001-81606","SERVICIO DE MANTENIMIENTO, PREVENTIVO Y CORRECTIVO PARA UN 1 VEHICULO TIPO CAMIONETA MARCA GREAT WALL MODELO POER AC 4X2, DE PROPIEDAD DE LA ESTACIÓN AERONAVAL DE GUAYAQUIL","active","EC-RUC-1768027580001-81606","ESTACION AERONAVAL GUAYAQUIL","3192.51","USD","direct","Bienes y Servicios únicos","services","ratedCriteria","2025-05-07T18:00:00-05:00","2025-05-14T12:00:00-05:00","2025-05-14T12:00:00-05:00","6","2025-05-07T18:00:00-05:00","","","","","Otros Parámetros de Calificación,Equipo Propuesto,Personal Técnico,Instrumentos y equipos disponibles","","2025-05-26T13:00:00-05:00","2025-05-26T13:00:00-05:00","","1"
"ocds-5wno2w-RE-PU-EPN-2025-004-45554","RE-PU-EPN-2025-004-45554-2025-06-17T16:55:15.732Z-compiled","RE-PU-EPN-2025-004-45554","RE-PU-EPN-2025-004-45554","Servicio de mantenimiento preventivo para los equipos especializados del LACBAL","active","EC-RUC-1760005620001-45554","ESCUELA POLITÉCNICA NACIONAL","15600.00","USD","direct","Bienes y Servicios únicos","services","ratedCriteria","2025-05-27T10:00:00-05:00","2025-05-30T16:00:00-05:00","2025-05-30T16:00:00-05:00","3","2025-05-27T10:00:00-05:00","","","","","Otros Parámetros de Calificación,Cumplimiento Especificaciones,Garantía Técnica,Personal Técnico,Experiencia Personal Técnico","","2025-06-05T17:00:00-05:00","2025-06-05T17:00:00-05:00","","1"
"ocds-5wno2w-RE-PU-GADMATACAMES-2025-0002-20080","RE-PU-GADMATACAMES-2025-0002-20080-2025-06-30T16:30:11.934Z-compiled","RE-PU-GADMATACAMES-2025-0002-20080","RE-PU-GADMATACAMES-2025-0002-20080","SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO POR VIGENCIA TECNOLÓGICA PARA 3 CAMIONETAS DOBLE CABINA, GREAT WALL, POER AC 2.0 CD 4X4 TM DIESEL, AÑO 2024 Y 2025 DEL GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN ATACAMES","active","EC-RUC-0860001050001-20080","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE ATACAMES","29572.87","USD","direct","Bienes y Servicios únicos","services","ratedCriteria","2025-05-19T13:00:00-05:00","2025-05-22T15:00:00-05:00","2025-05-22T15:00:00-05:00","3","2025-05-19T13:00:00-05:00","","","","","Otros Parámetros de Calificación,Cumplimiento Especificaciones,Equipo Propuesto,Personal Técnico,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","","2025-05-29T17:00:00-05:00","2025-05-29T17:00:00-05:00","","1"
"ocds-5wno2w-RE-PU-HGMYM-2025-007-82169","RE-PU-HGMYM-2025-007-82169-2025-09-25T18:54:43.648Z-compiled","RE-PU-HGMYM-2025-007-82169","RE-PU-HGMYM-2025-007-82169","MANTENIMIENTO CORRECTIVO/ PREVENTIVO Y ADQUISICIÓN DE REPUESTOS, ACCESORIOS Y CONSUMIBLES DE EQUIPOS MARCA DRAGER DE LOS SERVICIOS DE UCI, NEONATOLOGÍA Y EMERGENCIA DEL HGMYM","active","EC-RUC-1160033250001-82169","HOSPITAL GENERAL MANUEL YGNACIO MONTEROS","214096.80","USD","direct","Bienes y Servicios únicos","services","ratedCriteria","2025-05-13T18:00:00-05:00","2025-05-16T12:00:00-05:00","2025-05-16T12:00:00-05:00","2","2025-05-13T18:00:00-05:00","","","","","Otros Parámetros de Calificación","","2025-05-22T16:00:00-05:00","2025-05-22T16:00:00-05:00","","1"
"ocds-5wno2w-RE-PU-DPEA-2025-001-94195","RE-PU-DPEA-2025-001-94195-2025-06-16T16:48:00.242Z-compiled","RE-PU-DPEA-2025-001-94195","RE-PU-DPEA-2025-001-94195","CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTOPREVENTIVO, CORRECTIVO Y ABASTECIMIENTO CONTINUO DEREPUESTOS, LUBRICANTES, ACCESORIOS E INSUMOS PARA LOSVEHÍCULOS MARCA KIA CON VIGENCIA TECNOLÓGICA, PERTENECIENTESAL DISTRITO DE ELOY ALFARO","active","EC-RUC-1768117570001-94195","DISTRITO ELOY ALFARO","89239.31","USD","direct","Bienes y Servicios únicos","services","ratedCriteria","2025-05-14T19:00:00-05:00","2025-05-19T16:00:00-05:00","2025-05-19T16:00:00-05:00","4","2025-05-14T19:00:00-05:00","","","","TRUE","Experiencia,Oferta Económica,Cumplimiento Especificaciones,Equipo Propuesto,Personal Técnico,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","","2025-05-27T16:00:00-05:00","2025-05-27T16:00:00-05:00","","1"
"ocds-5wno2w-RE-PU-HGMACH-2025-002-2763","RE-PU-HGMACH-2025-002-2763-2025-08-12T22:31:07.097Z-compiled","RE-PU-HGMACH-2025-002-2763","RE-PU-HGMACH-2025-002-2763","ADQUISICIÓN E INSTALACIÓN DE REPUESTOS, ACCESORIOS Y SERVICIO DE MANTENIMIENTO CORRECTIVO Y PREVENTIVO DE LOS EQUIPOS VENTILADORES PARA CUIDADOS INTENSIVOS Y DE TRANSPORTE DEL HOSPITAL GENERAL MACHALA","active","EC-RUC-0760033350001-2763","HOSPITAL GENERAL MACHALA","777239.00","USD","direct","Bienes y Servicios únicos","goods","ratedCriteria","2025-05-27T15:00:00-05:00","2025-06-04T13:00:00-05:00","2025-06-04T13:00:00-05:00","7","2025-05-27T15:00:00-05:00","","","","","Otros Parámetros de Calificación,Cumplimiento Especificaciones,Metodología y Cronograma,Equipo Propuesto,Personal Técnico,Experiencia Personal Técnico","","2025-06-09T14:00:00-05:00","2025-06-09T14:00:00-05:00","","1"
"ocds-5wno2w-RE-PU-CNELEP-2025-6-462114","RE-PU-CNELEP-2025-6-462114-2025-10-04T19:03:29.729Z-compiled","RE-PU-CNELEP-2025-6-462114","RE-PU-CNELEP-2025-6-462114","GLR ADQUISICION DE EQUIPOS DE MEDICION PARA OPERACION Y MANTENIMIENTO DE SISTEMA AMI UN 2025 GLR GC","active","EC-RUC-0968599020001-462114","EMPRESA ELÉCTRICA PÚBLICA ESTRATÉGICA CORPORACIÓN NACIONAL DE ELECTRICIDAD CNEL EP","663937.21","USD","direct","Bienes y Servicios únicos","goods","ratedCriteria","2025-05-27T18:00:00-05:00","2025-06-10T11:00:00-05:00","2025-06-10T11:00:00-05:00","13","2025-05-27T18:00:00-05:00","","","","TRUE","Otros Parámetros de Calificación,Cumplimiento Especificaciones,Experiencia Específica","","2025-06-30T18:00:00-05:00","2025-06-30T18:00:00-05:00","","1"
"ocds-5wno2w-RE-PU-MDMQ-2025-3601-41357","RE-PU-MDMQ-2025-3601-41357-2025-07-05T17:46:19.199Z-compiled","RE-PU-MDMQ-2025-3601-41357","RE-PU-MDMQ-2025-3601-41357","LICENCIAMIENTO PARA EL SISTEMA DE GEOINFORMACIÓN DE LA SECRETARÍA DE HÁBITAT Y ORDENAMIENTO TERRITORIAL","active","EC-RUC-1760003410001-41357","GOBIERNO AUTONOMO DESCENTRALIZADO DEL DISTRITO METROPOLITANO DE QUITO","89776.90","USD","direct","Bienes y Servicios únicos","services","ratedCriteria","2025-05-28T17:00:00-05:00","2025-06-05T15:00:00-05:00","2025-06-05T15:00:00-05:00","7","2025-05-28T17:00:00-05:00","","","","","Oferta Económica,Otros Parámetros de Calificación,Cumplimiento Especificaciones,Experiencia Específica","","2025-06-11T20:00:00-05:00","2025-06-11T20:00:00-05:00","","1"
"ocds-5wno2w-RE-PU-MIMG-2025-001-44856","RE-PU-MIMG-2025-001-44856-2025-06-14T16:06:08.236Z-compiled","RE-PU-MIMG-2025-001-44856","RE-PU-MIMG-2025-001-44856","CONTRATACIÓN DEL SERVICIO DE ORGANIZACIÓN Y EJECUCIÓN DE LA PRESENCIA DE MARCA EN LA FERIA DENOMINADA ?COMIC CON ECUADOR 2025","active","EC-RUC-0960000220001-44856","Municipalidad de Guayaquil","89850.79","USD","direct","Bienes y Servicios únicos","services","ratedCriteria","2025-05-26T17:00:00-05:00","2025-05-28T10:30:00-05:00","2025-05-28T10:30:00-05:00","1","2025-05-26T17:00:00-05:00","","","","","Oferta Económica,Otros Parámetros de Calificación,Cumplimiento Especificaciones,Personal Técnico,Experiencia General,Experiencia Específica","","2025-06-03T17:00:00-05:00","2025-06-03T17:00:00-05:00","","1"
"ocds-5wno2w-RE-PU-SNAI-2025-002-931020","RE-PU-SNAI-2025-002-931020-2025-07-08T17:48:23.539Z-compiled","RE-PU-SNAI-2025-002-931020","RE-PU-SNAI-2025-002-931020","SERVICIO DE MANTENIMIENTO DE 1200 EQUIPOS ULTRATECH","active","EC-RUC-1768192000001-931020","SERVICIO NACIONAL DE ATENCIÓN INTEGRAL A PERSONAS ADULTAS PRIVADAS DE LA LIBERTAD Y A ADOLESCENTES INFRACTORES","36000.00","USD","direct","Bienes y Servicios únicos","services","ratedCriteria","2025-05-28T18:10:00-05:00","2025-05-30T15:00:00-05:00","2025-05-30T15:00:00-05:00","1","2025-05-28T18:10:00-05:00","","","","","Otros Parámetros de Calificación,Cumplimiento Especificaciones,Equipo Propuesto,Personal Técnico,Experiencia Personal Técnico","","2025-06-10T16:00:00-05:00","2025-06-10T16:00:00-05:00","","1"
"ocds-5wno2w-RE-PU-MUNICIPIO-2025-0002-53255","RE-PU-MUNICIPIO-2025-0002-53255-2025-06-10T15:49:56.175Z-compiled","RE-PU-MUNICIPIO-2025-0002-53255","RE-PU-MUNICIPIO-2025-0002-53255","MANTENIMIENTO DE LOS VEHICULOS DEL GAD. MUNICIPAL DE JUJAN VOLQUETAS JAC","active","EC-RUC-0960001970001-53255","MUNICIPIO DE ALFREDO BAQUERIZO MORENO (JUJAN)","10763.40","USD","direct","Bienes y Servicios únicos","services","ratedCriteria","2025-05-28T20:00:00-05:00","2025-06-04T16:00:00-05:00","2025-06-04T16:00:00-05:00","6","2025-05-28T20:00:00-05:00","","","","","Oferta Económica,Cumplimiento Especificaciones,Equipo Propuesto,Personal Técnico,Experiencia General","","2025-06-06T10:00:00-05:00","2025-06-06T10:00:00-05:00","","1"
"ocds-5wno2w-RE-PU-CELECEP-2025-13050-238940","RE-PU-CELECEP-2025-13050-238940-2025-07-09T17:49:27.391Z-compiled","RE-PU-CELECEP-2025-13050-238940","RE-PU-CELECEP-2025-13050-238940","TGM ADQUISICION DE PARTES Y REPUESTOS PARA MOTORES DE COMBUSTION INTERNA DIESEL DE BALANCE OPERACIONAL DE PLANTA","active","EC-RUC-1768152800001-238940","CORPORACION ELECTRICA DEL ECUADOR CELEC EP.","24065.05","USD","direct","Bienes y Servicios únicos","goods","ratedCriteria","2025-04-29T15:30:00-05:00","2025-05-09T14:00:00-05:00","2025-05-09T14:00:00-05:00","9","2025-04-29T15:30:00-05:00","","","","","Otros Parámetros de Calificación,Garantía Técnica,Experiencia Específica","","2025-05-22T15:30:00-05:00","2025-05-22T15:30:00-05:00","","1"
"ocds-5wno2w-RE-PU-HFIB-2025-002-29399","RE-PU-HFIB-2025-002-29399-2025-06-13T16:12:04.719Z-compiled","RE-PU-HFIB-2025-002-29399","RE-PU-HFIB-2025-002-29399","ADQUISICION DE MEDICAMENTO JUDICIALIZADO QUE NO CONSTA EN EL CNMB PARA PACIENTE RI BR MA AL CON HC 0960064673 DEL MEDICAMENTO RISDIPLAM SOLUCION ORAL 075MG ML PARA EL HOSPITAL DEL NINO DR  FRANCISCO DE ICAZA BUSTAMANTE ACORDE A LA ASIGNACION PRES","active","EC-RUC-0968503790001-29399","HOSPITAL DEL NIÑO FY","141599.96","USD","direct","Bienes y Servicios únicos","services","ratedCriteria","2025-05-09T17:30:00-05:00","2025-05-14T14:00:00-05:00","2025-05-14T14:00:00-05:00","4","2025-05-09T17:30:00-05:00","","","","","Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","","2025-05-26T17:00:00-05:00","2025-05-26T17:00:00-05:00","","1"
"ocds-5wno2w-RE-PU-ESPOCH-2025-05-53390","RE-PU-ESPOCH-2025-05-53390-2025-06-23T16:57:05.273Z-compiled","RE-PU-ESPOCH-2025-05-53390","RE-PU-ESPOCH-2025-05-53390","CONTRATACION DE LA RENOVACIÓN A LA SUSCRIPCIÓN DE LAPLATAFORMA COGNOCYT PLATAFORMA DE PREVENCIÓN DE PLAGIO Y/OSIMILITUD","active","EC-RUC-0660001250001-53390","ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO","23803.50","USD","direct","Bienes y Servicios únicos","services","ratedCriteria","2025-05-28T18:00:00-05:00","2025-06-02T10:00:00-05:00","2025-06-02T10:00:00-05:00","4","2025-05-28T18:00:00-05:00","","","","TRUE","Oferta Económica,Otros Parámetros de Calificación,Cumplimiento Especificaciones,Garantía Técnica","","2025-06-12T18:00:00-05:00","2025-06-12T18:00:00-05:00","","1"
"ocds-5wno2w-RE-PU-HEJCA-2025-056-87497","RE-PU-HEJCA-2025-056-87497-2025-08-12T22:25:42.439Z-compiled","RE-PU-HEJCA-2025-056-87497","RE-PU-HEJCA-2025-056-87497","ADQUISICIÓN DE PRUEBAS PARA CITOMETRÍA DE FLUJO","active","EC-RUC-0160017400001-87497","HOSPITAL DE ESPECIALIDADES JOSÉ CARRASCO ARTEAGA","116996.05","USD","direct","Bienes y Servicios únicos","goods","ratedCriteria","2025-04-02T18:00:00-05:00","2025-04-08T10:00:00-05:00","2025-04-08T10:00:00-05:00","5","2025-04-02T18:00:00-05:00","","","","TRUE","Otros Parámetros de Calificación","","2025-04-23T20:00:00-05:00","2025-04-23T20:00:00-05:00","","1"
