"ocid","release_id","id","title","description","status","date","amount","currency","correctedValue_amount","correctedValue_currency","enteredValue_amount","enteredValue_currency","contractPeriod_startDate","contractPeriod_endDate","contractPeriod_maxExtentDate","contractPeriod_durationInDays"
"ocds-5wno2w-RE-PU-GADCG-2025-001-89167","RE-PU-GADCG-2025-001-89167-2025-05-10T12:46:10.882Z-compiled","7986744-RE-PU-GADCG-2025-001","","POR CUMPLIR CON LOS PARAMETROS SOLICITADOS EN EL PLIEGO Y EN LOS TERMINOS DE REFERENCIA ESTABLECIDOS POR LA ENTIDAD CONTRATANTE PARA EL PRESNETE PROCESO DE CONTRATACION","","2025-04-23T19:02:14-05:00","14400.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-EPMTPQ-2025-002-282215","RE-PU-EPMTPQ-2025-002-282215-2025-06-27T16:25:12.356Z-compiled","8054853-RE-PU-EPMTPQ-2025-002","","CONFORME CONSTA EN EL INFORME DE RECOMENDACIÓN SUSCRITO POR LA COMISIÓN TÉCNICA","","2025-05-28T08:11:52-05:00","3117275.25","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-MDMQ-2025-1301-41357","RE-PU-MDMQ-2025-1301-41357-2025-06-13T16:11:56.725Z-compiled","8045005-RE-PU-MDMQ-2025-1301","","POR CUMPLIR CON LOS TODOS LOS REQUISITOS SOLICITADOS POR LA ENTIDAD","","2025-05-20T09:00:14-05:00","21549.78","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-CGREG-2025-001-232601","RE-PU-CGREG-2025-001-232601-2025-07-02T17:39:18.462Z-compiled","8038704-RE-PU-CGREG-2025-001","","Se adjudique a favor del oferente DITECA S.A.por el valor de USD 249.526,90 doscientos cuarenta y nueve mil quinientos veintiséis dólarescon noventa centavos de los Estados Unidos de América, más IVA.","","2025-06-04T19:19:47-05:00","249526.90","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-EMAM-2025-002-302595","RE-PU-EMAM-2025-002-302595-2025-05-10T12:47:39.616Z-compiled","8045432-RE-PU-EMAM-2025-002","","ADJUDICAR el proceso de régimen especial, para la contratación de los servicios de Proveedor único con código No. RE-PU-EMAM-2025-002, para la ?CONTRATACION DEL SERVICIO DE MANTENIMIENTO DEL SISTEMA DE GESTION EMPRESARIAL ERP OLYMPO?, al oferente PROTELCOTELSA S.A., por un valor de US$ 7.312,50 SIETE MIL TRESCIENTOS DOCE CON 50/100 DOLARES DE LOS ESTADOS UNIDOS DE NORTEAMERICA, sin incluir IVA, con un plazo de ejecución de OCHO 8 meses contados a partir desde el día siguiente de la suscripción del contrato.","","2025-05-09T09:07:07-05:00","7312.50","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-EMAPA-I-2025-003-316213","RE-PU-EMAPA-I-2025-003-316213-2025-05-21T15:12:10.858Z-compiled","8039796-RE-PU-EMAPA-I-2025-003","","LA MAXIMA AUTORIDAD MEDIANTE RESOLUCION ADMINISTRATIVA Nro. EMAPAI-GG-2025-0097-RS DANDO CUMPLIMIENTO CON LO QUE DISPONE EL ART 32 DE LA LOSNCP PROCEDE A ADJUDICAR AL PROVEEDOR POR HABER CUMPLIDO CON LA FASE PRECONTRACTUAL Y ESPECIFICACIONES TECNICAS REQUERIDAS POR LA EMPRESA EN LOS PLIEGOS","","2025-05-20T13:32:28-05:00","10000.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-EEQ-2025-001-3214","RE-PU-EEQ-2025-001-3214-2025-06-04T15:45:00.771Z-compiled","8041975-RE-PU-EEQ-2025-001","","Referirse al contenido completo de la RESOLUCION DE ADJUDICACION No. GEG-DLG-GAF-0238-2025, de 13 de mayo de 2025","","2025-05-15T09:49:00-05:00","12500.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-HCAM-2025-009-54651","RE-PU-HCAM-2025-009-54651-2025-06-11T15:50:10.782Z-compiled","8037109-RE-PU-HCAM-2025-009","","La oferta cumple con las especificaciones técnicas y pliegos.","","2025-05-14T15:19:07-05:00","1198220.76","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-HGM-CZ6-2025-001-96571","RE-PU-HGM-CZ6-2025-001-96571-2025-09-13T19:00:44.642Z-compiled","8049651-RE-PU-HGM-CZ6-2025-001","","CUMPLE CON LOS PARÁMETROS TÉCNICOS, LEGALES Y ECONÓMICOS","","2025-05-21T10:16:00-05:00","8100.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-CEE-2025-005-2504","RE-PU-CEE-2025-005-2504-2025-05-21T15:10:18.801Z-compiled","8044328-RE-PU-CEE-2025-005","","cumple","","2025-05-09T14:37:52-05:00","80000.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-CELECEP-2025-04096-238940","RE-PU-CELECEP-2025-04096-238940-2025-06-12T16:00:07.058Z-compiled","8066039-RE-PU-CELECEP-2025-04096","","Ver detalle en documento adjunto","","2025-06-11T16:16:17-05:00","30503.71","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-HGPT-2025-001-2418","RE-PU-HGPT-2025-001-2418-2025-04-25T12:47:13.434Z-compiled","7980876-RE-PU-HGPT-2025-001","","Por cumplir con lo establecido en los términos de referencia y pliegos","","2025-04-16T19:55:14-05:00","20000.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-HGMYM-2025-004-82169","RE-PU-HGMYM-2025-004-82169-2025-05-16T12:48:57.646Z-compiled","8039817-RE-PU-HGMYM-2025-004","","Por cumplir con los requisitos mínimos solicitados en el pliego, además de encontrarse debidamente habilitado en el Sistema Oficial de Contratación Pública.","","2025-05-09T09:16:48-05:00","122268.96","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-HG-IB-2025-001-3260","RE-PU-HG-IB-2025-001-3260-2025-06-24T17:05:24.757Z-compiled","8051947-RE-PU-HG-IB-2025-001","","ADJUDICAR el contrato al oferente DT MEDICAL EQUIPOS E INSUMOS MEDICOS S.A, RUC: 1791770722001, por un valor de USD 41,202.74 CUARENTA Y UN MIL DOSCIENTOS DOS con 74/100 DÓLARES DE LOS ESTADOS UNIDOS DE AMÉRICA + IVA, proveedor que se encuentra habilitado en el Sistema Oficial de Contratación Pública, por haber cumplido con todos los requisitos mínimos obligatorios, determinados en el pliego y en las especificaciones técnicas, publicados para el presente procedimiento.","","2025-05-28T16:22:28-05:00","32865.35","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-HG-IB-2025-001-3260","RE-PU-HG-IB-2025-001-3260-2025-06-24T17:05:24.757Z-compiled","8051949-RE-PU-HG-IB-2025-001","","ADJUDICAR el contrato al oferente DT MEDICAL EQUIPOS E INSUMOS MEDICOS S.A, RUC: 1791770722001, por un valor de USD 41,202.74 CUARENTA Y UN MIL DOSCIENTOS DOS con 74/100 DÓLARES DE LOS ESTADOS UNIDOS DE AMÉRICA + IVA, proveedor que se encuentra habilitado en el Sistema Oficial de Contratación Pública, por haber cumplido con todos los requisitos mínimos obligatorios, determinados en el pliego y en las especificaciones técnicas, publicados para el presente procedimiento.","","2025-05-28T16:22:28-05:00","8337.39","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-INOCAR-2025-0001-1006003","RE-PU-INOCAR-2025-0001-1006003-2025-08-19T17:46:14.806Z-compiled","8052149-RE-PU-INOCAR-2025-0001","","Por cumplir con los requisitos mínimos y especificaciones técnicas solicitados en el pliego, y presentar una oferta conveniente para el interés institucional","","2025-06-02T14:40:43-05:00","49714.01","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-HBO-2025-001-40576","RE-PU-HBO-2025-001-40576-2025-04-26T13:04:35.990Z-compiled","7953598-RE-PU-HBO-2025-001","","Por cumplir con los parámetros establecidos  en  cumplimiento a la Normativa Legal.","","2025-04-14T09:50:46-05:00","369391.20","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-GADMR-2025-001-33554","RE-PU-GADMR-2025-001-33554-2025-07-22T17:02:29.656Z-compiled","7996348-RE-PU-GADMR-2025-001","","CUMPLE CON LOS REQUERIMIENTOS TECNICOS Y LEGALES SOLICITADOS POR LA ENTIDAD","","2025-04-25T14:57:49-05:00","520000.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-GADMCG-2025-005-79685","RE-PU-GADMCG-2025-005-79685-2025-09-18T19:22:00.984Z-compiled","8012291-RE-PU-GADMCG-2025-005","","Se adjudica por cumplir con todos los requisitos establecidos en los pliegos","","2025-05-05T13:02:19-05:00","51743.97","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-FGE-2025-001-46469","RE-PU-FGE-2025-001-46469-2025-05-17T12:56:21.480Z-compiled","8044414-RE-PU-FGE-2025-001","","De conformidad con la recomendación efectuada por el Dr. Jorge Oswaldo Araujo Quishpe, Analista de Servicios Generales 1","","2025-05-12T16:23:48-05:00","37533.18","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-HVCM-2025-003-12070","RE-PU-HVCM-2025-003-12070-2025-05-26T15:26:25.984Z-compiled","8056275-RE-PU-HVCM-2025-003","","LABORATORIOS SIEGFRIED S.A CUMPLE con la integridad, requisitos y parámetros mínimos solicitados, y el costo de la oferta se encuentra dentro de los establecido por la Ley.","","2025-05-14T16:54:44-05:00","81073.20","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-GADM-IBARRA-2025-003-2783","RE-PU-GADM-IBARRA-2025-003-2783-2025-06-24T17:04:36.846Z-compiled","7991177-RE-PU-GADM-IBARRA-2025-003","","De conformidad al informe de recomendación de adjudicación emitido por el delegado de la máxima autoridad","","2025-04-25T17:08:34-05:00","20551.21","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-FMC-2025-001-54146","RE-PU-FMC-2025-001-54146-2025-05-15T12:45:08.158Z-compiled","7983994-RE-PU-FMC-2025-001","","De acuerdo con la resolución adjunta","","2025-04-28T15:27:18-05:00","6884.28","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-ESPE-2025-002-30573","RE-PU-ESPE-2025-002-30573-2025-06-10T15:47:35.334Z-compiled","8051965-RE-PU-ESPE-2025-002","","Por cumplir con los requisitos legales, técnicos y económicos establecidos y por convenir a los intereses nacionales e institucionales","","2025-05-19T14:56:07-05:00","7800.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-GADMA-2025-002-2161","RE-PU-GADMA-2025-002-2161-2025-07-04T16:42:38.558Z-compiled","8066819-RE-PU-GADMA-2025-002","","POR CUMPLIR CON LOS TERMINOS DE REFERENCIA SOLICITADOS EN LOS PLIEGOS","","2025-05-20T09:43:28-05:00","60000.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-HGSQ-2025-006-868544","RE-PU-HGSQ-2025-006-868544-2025-05-17T12:56:21.749Z-compiled","8045722-RE-PU-HGSQ-2025-006","","Por cumplir con los requisitos mínimos solicitados en el pliego","","2025-05-13T11:15:56-05:00","5400.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-HGMYM-2025-005-82169","RE-PU-HGMYM-2025-005-82169-2025-07-05T17:45:43.054Z-compiled","8046946-RE-PU-HGMYM-2025-005","","por cumplir con los requisitos mínimos solicitados en el pliego, además de encontrarse debidamente habilitado en el Sistema Oficial de Contratación Pública.","","2025-05-15T09:20:49-05:00","76356.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-IAEN-2025-0001-2575","RE-PU-IAEN-2025-0001-2575-2025-09-12T19:05:30.540Z-compiled","8052801-RE-PU-IAEN-2025-0001","","Por cumplir con los requisitos mínimos establecidos en los TDR y pliegos","","2025-05-21T20:00:34-05:00","12576.75","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-UTC-2025-002-2671","RE-PU-UTC-2025-002-2671-2025-05-21T15:12:13.215Z-compiled","8049537-RE-PU-UTC-2025-002","","Cumple con los requisitos mínimos solicitados por la entidad.","","2025-05-20T17:14:11-05:00","50500.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-EPN-2025-002-45554","RE-PU-EPN-2025-002-45554-2025-08-27T19:04:24.248Z-compiled","8053126-RE-PU-EPN-2025-002","","De conformidad con lo dispuesto en los artículos 2 y 32 de la LOSNCP, en concordancia con los artículos 88, 89 y, 197 del RGLOSNCP.","","2025-05-19T15:30:38-05:00","7135.84","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-CEN-2025-002-715112","RE-PU-CEN-2025-002-715112-2025-05-28T15:25:18.317Z-compiled","8043441-RE-PU-CEN-2025-002","","CUMPLE CON LO REQUERIDO EN EL PLIEGO Y TÉRMINOS DE REFERENCIA","","2025-05-16T11:56:47-05:00","80000.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-EMSAAIRPORTSERVICESCEM-2025-002-154897","RE-PU-EMSAAIRPORTSERVICESCEM-2025-002-154897-2025-06-06T15:46:18.291Z-compiled","7990820-RE-PU-EMSAAIRPORTSERVICESCEM-2025-002","","Cumple con lo requerido por la Entidad Contratante","","2025-04-24T13:37:50-05:00","408518.28","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-DIGMAT-2025-001-2465","RE-PU-DIGMAT-2025-001-2465-2025-08-12T22:29:16.172Z-compiled","8057071-RE-PU-DIGMAT-2025-001","","ADJUDICAR EN REFERENCIA A LA RESOLUCION COGMAR-COT-002-2025","","2025-05-29T14:36:06-05:00","98680.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-CJ-DP11-2025-001-54383","RE-PU-CJ-DP11-2025-001-54383-2025-05-28T15:25:18.561Z-compiled","8049662-RE-PU-CJ-DP11-2025-001","","ADJUDICAR el Procedimiento de Régimen Especial RE-PU-CJ-DP11-2025-001, para CONTRATAR EL SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DEL ASCENSOR MITSUBISHI DEL EDIFICIO JUDICIAL QUE PERTENECE A LA DIRECCIÓN PROVINCIAL DE LA JUDICATURA DE LOJA, PERIODO 2025-2026, al oferente COHECO S.A. con RUC No. 1790043800001, por haber cumplido con todas las especificaciones, requerimientos técnicos, financieros y legales establecidos en los pliegos de contratación.","","2025-05-15T17:54:45-05:00","2238.30","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-EERSSA-2025-009-3240","RE-PU-EERSSA-2025-009-3240-2025-06-18T16:59:56.573Z-compiled","8056210-RE-PU-EERSSA-2025-009","","Se adjudica a TRADUREP REPRESENTACIONES S.A por haber cumplido con todo los requisitos solicitados en el pliego","","2025-05-19T16:33:02-05:00","44677.50","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-CELECEP-2025-02152-238940","RE-PU-CELECEP-2025-02152-238940-2025-07-08T17:49:51.888Z-compiled","8069766-RE-PU-CELECEP-2025-02152","","De acuerdo a lo determinado en Resolución de Adjudicación No EGU-RES-0189-25","","2025-07-07T15:22:40-05:00","26916.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-EPAAGE-MEJIA-2025-03-384004","RE-PU-EPAAGE-MEJIA-2025-03-384004-2025-04-29T12:23:20.335Z-compiled","8027526-RE-PU-EPAAGE-MEJIA-2025-03","","ADJUDICAR, el proceso No. RE-PU-EPAAGE-MEJIA-2025-03, para el?SERVICIO DE MANTENIMIENTO DEL CAMIÓN JAC DE LA EPAAGE MEJIA, EP?, a nombre delAUSTROPARTS CIA. LTDA., con RUC 0190391906001, por el valor de $ 3 792.00 Tres Mil SetecientosNoventa y Dos con 00/100 dólares de los Estados Unidos de América más IVA, con un plazo de ejecuciónde 251 días o hasta agotar los recursos, contado a partir de la firma del contrato.","","2025-04-28T11:35:47-05:00","3792.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-DQ-2025-001-179752","RE-PU-DQ-2025-001-179752-2025-05-21T15:10:20.662Z-compiled","8060868-RE-PU-DQ-2025-001","","ADJUDICAR al oferente ASIAUTO S.A. RUC: 1791754115001 como proveedor unico para el proceso de SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO NO CONTEMPLADOS EN LA TICKETERA ORIGINAL DE LOS VEHÍCULOS POLICIALES MARCA KIA, QUE SE ENCUENTRAN BAJO GARANTIA TECNICA DE FÁBRICA ASIGNADOS AL DISTRITO QUEVEDO MOCACHE Y DISTRITO BUENA FE VALENCIA","","2025-05-14T09:38:42-05:00","25229.50","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-DIGMAT-2025-0002-2465","RE-PU-DIGMAT-2025-0002-2465-2025-05-30T15:34:30.028Z-compiled","8080498-RE-PU-DIGMAT-2025-0002","","ADJUDICAR EN REF A LA RESOLUCION CORMAR-COT-002-2025","","2025-05-29T14:55:57-05:00","172344.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-DIGMAT-2025-0002-2465","RE-PU-DIGMAT-2025-0002-2465-2025-05-30T15:34:30.028Z-compiled","8080700-RE-PU-DIGMAT-2025-0002","","ADJUDICAR EN REF A LA RESOLUCION CORMAR-COT-002-2025","","2025-05-29T14:55:57-05:00","148296.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-CONGOPE-2025-005-69008","RE-PU-CONGOPE-2025-005-69008-2025-05-31T15:37:15.534Z-compiled","8017613-RE-PU-CONGOPE-2025-005","","CUMPLE CON LOS REQUISITOS MÍNIMOS","","2025-04-28T15:02:39-05:00","83954.64","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-BASEDU-2025-003-42111","RE-PU-BASEDU-2025-003-42111-2025-06-10T15:47:35.857Z-compiled","8058109-RE-PU-BASEDU-2025-003","","CUMPLE CON TODOS LOS PARAMETROS ESTABLECIDOS EN EL PROCESO DE CONTRATACION","","2025-05-14T15:09:45-05:00","120253.84","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-ANDEC-2025-002-467908","RE-PU-ANDEC-2025-002-467908-2025-06-03T15:39:41.801Z-compiled","8062399-RE-PU-ANDEC-2025-002","","CUMPLE CON LO REQUERIDO.","","2025-05-13T15:07:20-05:00","10910.64","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-FONAG-2025-005-227909","RE-PU-FONAG-2025-005-227909-2025-05-22T15:19:12.664Z-compiled","8061491-RE-PU-FONAG-2025-005","","Por cumplir con la integridad de la oferta, requisitos mínimos solicitados en el Pliego y Términos de Referencia.","","2025-05-21T16:44:33-05:00","10364.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-CSC-2025-001-126867","RE-PU-CSC-2025-001-126867-2025-05-30T15:32:31.922Z-compiled","8062971-RE-PU-CSC-2025-001","","conforme lo determina el artículo 32 de la Ley Orgánica del Sistema Nacional de Contratación Pública, 88 y 89 del Reglamento General a la Ley Orgánica del Sistema Nacional de Contratación Pública y las resoluciones emitidas por el SERCOP.","","2025-05-19T17:21:30-05:00","29700.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-DNPJ-2025-004-183304","RE-PU-DNPJ-2025-004-183304-2025-08-14T17:40:43.798Z-compiled","8059994-RE-PU-DNPJ-2025-004","","POR CUMPLIR CON LO SOLICITADO EN LOS PLIEGOS Y TERMINOS DE REFERENCIA","","2025-05-20T14:21:46-05:00","21600.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-CELECEP-2025-02203-238940","RE-PU-CELECEP-2025-02203-238940-2025-06-05T15:47:37.965Z-compiled","8092381-RE-PU-CELECEP-2025-02203","","EN BASE A RESOLUCION EGU RES 0151 25 SUSCRITA POR EL GERENTE DE UNIDAD DE NEGOCIO DONDE RESUELVE EN ARTICULO 2 ADJUDICAR LA CONTRATACION AL OFERENTE TECASEN S.A.","","2025-06-04T11:42:03-05:00","1168091.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-CELECEP-2025-03114-238940","RE-PU-CELECEP-2025-03114-238940-2025-07-16T16:56:37.334Z-compiled","8075259-RE-PU-CELECEP-2025-03114","","CUMPLE CON LO ESTABLECIDO EN LOS PLIEGOS","","2025-06-06T14:24:24-05:00","71276.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-DNPJ-2025-005-183304","RE-PU-DNPJ-2025-005-183304-2025-08-14T17:40:44.334Z-compiled","8063336-RE-PU-DNPJ-2025-005","","POR CUMPLIR CON LOS REQUISITOS ESTABLECIDOS EN LOS PLIEGOS","","2025-06-03T14:51:02-05:00","21600.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-DNPJ-2025-006-183304","RE-PU-DNPJ-2025-006-183304-2025-08-14T17:40:45.064Z-compiled","8063356-RE-PU-DNPJ-2025-006","","POR CUMPLIR CON LO SOLICITADO EN LOS PLIEGOS Y TERMINOS DE REFERENCIA","","2025-05-20T14:32:06-05:00","21600.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-GADMSD-2025-1-19455","RE-PU-GADMSD-2025-1-19455-2025-06-12T15:58:27.015Z-compiled","8059860-RE-PU-GADMSD-2025-1","","POR HABER CUMPLIDO CON TODOS LOS REQUISITOS EN LOS PLIEGOS Y TÉRMINOS DE REFERENCIA EMITIDOS POR LA ENTIDAD CONTRATANTE","","2025-05-22T17:09:05-05:00","25000.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-GADPI-2025-002-12001","RE-PU-GADPI-2025-002-12001-2025-06-19T16:56:20.209Z-compiled","8066455-RE-PU-GADPI-2025-002","","DE CONFORMIDAD CON EL INFORME DE RESULTADOS Y RECOMENDACIÓN DE ADJUDICACIÓN SUSCRITO POR EL DELEGADO PARA LA EVALUACIÓN DEL PROCESO  Y RESOLUCIÓN DE ADJUDICACIÓN SUSCRITO POR EL SR. DELEGADO DE LA MÁXIMA AUTORIDAD.","","2025-05-27T15:34:20-05:00","46631.68","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-GADPI-2025-001-12001","RE-PU-GADPI-2025-001-12001-2025-06-21T17:06:23.058Z-compiled","8063722-RE-PU-GADPI-2025-001","","DE CONFORMIDAD CON EL INFORME DE RESULTADOS Y RECOMENDACIÓN DE ADJUDICACIÓN SUSCRITO POR EL DELEGADO PARA LA EVALUACION DEL PROCESO Y LA RESOLUCION DE ADJUDICACIÓN SUSCRITO POR EL SR. DELEGADO DE LA MAXIMA AUTORIDAD.","","2025-05-29T17:58:24-05:00","8489.82","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-ETAPA-2025-02-312203","RE-PU-ETAPA-2025-02-312203-2025-08-15T17:44:15.492Z-compiled","8074947-RE-PU-ETAPA-2025-02","","De conformidad con lo contemplado en la Resolución Nro. ETAPAEP-GG-2025-0276-R de fecha 29 de mayo de 2025","","2025-05-30T12:19:17-05:00","74664.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-HEJCA-2025-113-87497","RE-PU-HEJCA-2025-113-87497-2025-05-30T15:32:33.210Z-compiled","8053929-RE-PU-HEJCA-2025-113","","CUMPLE CON LA OFERTA TECNICA Y ECONOMICA","","2025-05-15T15:11:53-05:00","265735.50","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-HEJCA-2025-104-87497","RE-PU-HEJCA-2025-104-87497-2025-06-14T16:06:03.176Z-compiled","8055427-RE-PU-HEJCA-2025-104","","Por cumplir con todos los requisitos solicitados en el pliego","","2025-05-20T10:08:59-05:00","16977.60","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-GADPI-2025-003-12001","RE-PU-GADPI-2025-003-12001-2025-09-26T18:48:53.034Z-compiled","8073289-RE-PU-GADPI-2025-003","","DE CONFORMIDAD AL INFORME DE RESULTADOS Y RECOMENDACIÓN DE ADJUDICACIÓN SUSCRITO POR EL DELEGADO PARA LA EVALUACIÓN DEL PROCESO Y LA RESOLUCIÓN DE ADJUDICACIÓN SUSCRITO POR EL SR. DELEGADO DE LA MÁXIMA AUTORIDAD.","","2025-06-04T15:25:24-05:00","41918.41","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-HGDC-2025-002-594674","RE-PU-HGDC-2025-002-594674-2025-06-19T16:56:19.455Z-compiled","8063539-RE-PU-HGDC-2025-002","","MSP-CZ9-HGDC-AF-2025-0075-R","","2025-06-04T10:06:32-05:00","15540.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-CELECEP-2025-04052-238940","RE-PU-CELECEP-2025-04052-238940-2025-08-15T17:44:14.716Z-compiled","8078837-RE-PU-CELECEP-2025-04052","","REVISAR RESOLUCION TPI-RES-0155-25","","2025-07-18T16:43:35-05:00","445362.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-HEJCA-2025-121-87497","RE-PU-HEJCA-2025-121-87497-2025-06-02T15:36:00.758Z-compiled","8073028-RE-PU-HEJCA-2025-121","","CUMPLE CON LO ESTABLECIDO","","2025-05-16T08:35:14-05:00","189100.56","USD","","","","","","","",""
