"ocid","id","initiationType","buyer_id","buyer_name","language","date","tag"
"ocds-5wno2w-RE-PU-GADMA-2025-002-2161","RE-PU-GADMA-2025-002-2161-2025-07-04T16:42:38.558Z-compiled","tender","EC-RUC-1860000210001-2161","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPALIDAD DE AMBATO","es","2025-07-04T11:49:37-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HGSQ-2025-006-868544","RE-PU-HGSQ-2025-006-868544-2025-05-17T12:56:21.749Z-compiled","tender","EC-RUC-1768189800001-868544","Hospital General del Sur de Quito","es","2025-05-17T08:01:14-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HGMYM-2025-005-82169","RE-PU-HGMYM-2025-005-82169-2025-07-05T17:45:43.054Z-compiled","tender","EC-RUC-1160033250001-82169","HOSPITAL GENERAL MANUEL YGNACIO MONTEROS","es","2025-07-05T12:52:07-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-IAEN-2025-0001-2575","RE-PU-IAEN-2025-0001-2575-2025-09-12T19:05:30.540Z-compiled","tender","EC-RUC-1768120520001-2575","INSTITUTO DE ALTOS ESTUDIOS NACIONALES","es","2025-09-12T14:17:41-05:00","[""planning"",""tender"",""award"",""contract"",""implementation""]"
"ocds-5wno2w-RE-PU-UTC-2025-002-2671","RE-PU-UTC-2025-002-2671-2025-05-21T15:12:13.215Z-compiled","tender","EC-RUC-0560001270001-2671","UNIVERSIDAD TECNICA DE COTOPAXI ","es","2025-05-21T10:16:24-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-EPN-2025-002-45554","RE-PU-EPN-2025-002-45554-2025-08-27T19:04:24.248Z-compiled","tender","EC-RUC-1760005620001-45554","ESCUELA POLITÉCNICA NACIONAL","es","2025-08-27T14:14:13-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-CEN-2025-002-715112","RE-PU-CEN-2025-002-715112-2025-05-28T15:25:18.317Z-compiled","tender","EC-RUC-1768183870001-715112","OPERADOR NACIONAL DE ELECTRICIDAD - CENACE","es","2025-05-28T10:31:35-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-EMSAAIRPORTSERVICESCEM-2025-002-154897","RE-PU-EMSAAIRPORTSERVICESCEM-2025-002-154897-2025-06-06T15:46:18.291Z-compiled","tender","EC-RUC-1791282469001-154897","EMSAAIRPORT SERVICES CEM","es","2025-06-06T10:52:36-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-DIGMAT-2025-001-2465","RE-PU-DIGMAT-2025-001-2465-2025-08-12T22:29:16.172Z-compiled","tender","EC-RUC-1768011230001-2465","DIGMAT","es","2025-08-12T18:23:52-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-CJ-DP11-2025-001-54383","RE-PU-CJ-DP11-2025-001-54383-2025-05-28T15:25:18.561Z-compiled","tender","EC-RUC-1160007760001-54383","DIRECCION PROVINCIAL DEL CONSEJO DE LA JUDICATURA LOJA","es","2025-05-28T10:31:35-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-EERSSA-2025-009-3240","RE-PU-EERSSA-2025-009-3240-2025-06-18T16:59:56.573Z-compiled","tender","EC-RUC-1190005646001-3240","EMPRESA ELECTRICA REGIONAL DEL SUR S.A.","es","2025-06-18T12:06:46-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-CELECEP-2025-02152-238940","RE-PU-CELECEP-2025-02152-238940-2025-07-08T17:49:51.888Z-compiled","tender","EC-RUC-1768152800001-238940","CORPORACION ELECTRICA DEL ECUADOR CELEC EP.","es","2025-07-08T12:55:17-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-EPAAGE-MEJIA-2025-03-384004","RE-PU-EPAAGE-MEJIA-2025-03-384004-2025-04-29T12:23:20.335Z-compiled","tender","EC-RUC-1768163250001-384004","EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE, ALCANTARILLADO Y GENERACION ELECTRICA DEL CANTON MEJIA, EP","es","2025-04-29T07:26:04-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-DQ-2025-001-179752","RE-PU-DQ-2025-001-179752-2025-05-21T15:10:20.662Z-compiled","tender","EC-RUC-1260030720001-179752","DISTRITO QUEVEDO","es","2025-05-21T10:16:22-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-DIGMAT-2025-0002-2465","RE-PU-DIGMAT-2025-0002-2465-2025-05-30T15:34:30.028Z-compiled","tender","EC-RUC-1768011230001-2465","DIGMAT","es","2025-05-30T10:38:29-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-CONGOPE-2025-005-69008","RE-PU-CONGOPE-2025-005-69008-2025-05-31T15:37:15.534Z-compiled","tender","EC-RUC-1760005110001-69008","CONSORCIO DE GOBIERNOS AUTONOMOS PROVINCIALES DEL ECUADOR","es","2025-05-31T10:44:54-05:00","[""planning"",""tender"",""award"",""contract"",""implementation""]"
"ocds-5wno2w-RE-PU-BASEDU-2025-003-42111","RE-PU-BASEDU-2025-003-42111-2025-06-10T15:47:35.857Z-compiled","tender","EC-RUC-1768011150001-42111","BASE NAVAL SAN EDUARDO","es","2025-06-10T10:53:15-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-ANDEC-2025-002-467908","RE-PU-ANDEC-2025-002-467908-2025-06-03T15:39:41.801Z-compiled","tender","EC-RUC-0990001340001-467908","ACERIAS NACIONALES DEL ECUADOR SOCIEDAD ANONIMA (A.N.D.E.C.)","es","2025-06-03T10:46:03-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-FONAG-2025-005-227909","RE-PU-FONAG-2025-005-227909-2025-05-22T15:19:12.664Z-compiled","tender","EC-RUC-1791722205001-227909","FIDEICOMISO MERCANTIL FONDO AMBIENTAL PARA LA PROTECCION DE LAS CUENCAS  Y AGUA - FONAG","es","2025-05-22T10:22:54-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-CSC-2025-001-126867","RE-PU-CSC-2025-001-126867-2025-05-30T15:32:31.922Z-compiled","tender","EC-RUC-0160039560001-126867","Consejo de Seguridad Ciudadana del Cantón Cuenca","es","2025-05-30T10:38:29-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-DNPJ-2025-004-183304","RE-PU-DNPJ-2025-004-183304-2025-08-14T17:40:43.798Z-compiled","tender","EC-RUC-1768048660001-183304","UDAF-EOD DIRECCION NACIONAL DE INVESTIGACION DE POLICIA JUDICIAL","es","2025-08-14T12:49:10-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-BCBG-2025-0007-2528","RE-PU-BCBG-2025-0007-2528-2025-06-04T15:48:32.392Z-compiled","tender","EC-RUC-0968514210001-2528","BENEMERITO CUERPO DE BOMBEROS DE GUAYAQUIL  ","es","2025-06-04T10:50:50-05:00","[""planning"",""tender""]"
"ocds-5wno2w-RE-PU-CELECEP-2025-02203-238940","RE-PU-CELECEP-2025-02203-238940-2025-06-05T15:47:37.965Z-compiled","tender","EC-RUC-1768152800001-238940","CORPORACION ELECTRICA DEL ECUADOR CELEC EP.","es","2025-06-05T10:51:22-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-CELECEP-2025-03114-238940","RE-PU-CELECEP-2025-03114-238940-2025-07-16T16:56:37.334Z-compiled","tender","EC-RUC-1768152800001-238940","CORPORACION ELECTRICA DEL ECUADOR CELEC EP.","es","2025-07-16T12:03:57-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-DNPJ-2025-005-183304","RE-PU-DNPJ-2025-005-183304-2025-08-14T17:40:44.334Z-compiled","tender","EC-RUC-1768048660001-183304","UDAF-EOD DIRECCION NACIONAL DE INVESTIGACION DE POLICIA JUDICIAL","es","2025-08-14T12:49:10-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-DNPJ-2025-006-183304","RE-PU-DNPJ-2025-006-183304-2025-08-14T17:40:45.064Z-compiled","tender","EC-RUC-1768048660001-183304","UDAF-EOD DIRECCION NACIONAL DE INVESTIGACION DE POLICIA JUDICIAL","es","2025-08-14T12:49:10-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-GADMSD-2025-1-19455","RE-PU-GADMSD-2025-1-19455-2025-06-12T15:58:27.015Z-compiled","tender","EC-RUC-1760004060001-19455","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE SANTO DOMINGO","es","2025-06-12T11:04:49-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-GADPI-2025-002-12001","RE-PU-GADPI-2025-002-12001-2025-06-19T16:56:20.209Z-compiled","tender","EC-RUC-1060000180001-12001","GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL DE IMBABURA","es","2025-06-19T12:03:05-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-GADPI-2025-001-12001","RE-PU-GADPI-2025-001-12001-2025-06-21T17:06:23.058Z-compiled","tender","EC-RUC-1060000180001-12001","GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL DE IMBABURA","es","2025-06-21T12:11:48-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-ETAPA-2025-02-312203","RE-PU-ETAPA-2025-02-312203-2025-08-15T17:44:15.492Z-compiled","tender","EC-RUC-0160050020001-312203","Empresa Pública Municipal de Telecomunicaciones, Agua Potable, Alcantarillado y Saneamiento de Cuenca ETAPA EP","es","2025-08-15T12:52:58-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HEJCA-2025-113-87497","RE-PU-HEJCA-2025-113-87497-2025-05-30T15:32:33.210Z-compiled","tender","EC-RUC-0160017400001-87497","HOSPITAL DE ESPECIALIDADES JOSÉ CARRASCO ARTEAGA","es","2025-05-30T10:38:31-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HEJCA-2025-104-87497","RE-PU-HEJCA-2025-104-87497-2025-06-14T16:06:03.176Z-compiled","tender","EC-RUC-0160017400001-87497","HOSPITAL DE ESPECIALIDADES JOSÉ CARRASCO ARTEAGA","es","2025-06-14T11:11:41-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-GADPI-2025-003-12001","RE-PU-GADPI-2025-003-12001-2025-09-26T18:48:53.034Z-compiled","tender","EC-RUC-1060000180001-12001","GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL DE IMBABURA","es","2025-09-26T14:01:53-05:00","[""planning"",""tender"",""award"",""contract"",""implementation""]"
"ocds-5wno2w-RE-PU-HGDC-2025-002-594674","RE-PU-HGDC-2025-002-594674-2025-06-19T16:56:19.455Z-compiled","tender","EC-RUC-1768181150001-594674","HOSPITAL GENERAL DOCENTE DE CALDERON","es","2025-06-19T12:03:05-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-CELECEP-2025-04052-238940","RE-PU-CELECEP-2025-04052-238940-2025-08-15T17:44:14.716Z-compiled","tender","EC-RUC-1768152800001-238940","CORPORACION ELECTRICA DEL ECUADOR CELEC EP.","es","2025-08-15T12:52:57-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HEJCA-2025-121-87497","RE-PU-HEJCA-2025-121-87497-2025-06-02T15:36:00.758Z-compiled","tender","EC-RUC-0160017400001-87497","HOSPITAL DE ESPECIALIDADES JOSÉ CARRASCO ARTEAGA","es","2025-06-02T10:39:55-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-INPC-2025-0001-3310","RE-PU-INPC-2025-0001-3310-2025-08-12T22:25:42.526Z-compiled","tender","EC-RUC-1760006000001-3310","INSTITUTO NACIONAL DE PATRIMONIO CULTURAL","es","2025-08-12T18:25:03-05:00","[""planning"",""tender"",""award"",""contract"",""implementation""]"
"ocds-5wno2w-RE-PU-CJ-2025-001-48787","RE-PU-CJ-2025-001-48787-2025-06-03T15:39:33.647Z-compiled","tender","EC-RUC-1768097520001-48787","Consejo de la Judicatura","es","2025-06-03T10:46:03-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-CELECEP-2025-05089-238940","RE-PU-CELECEP-2025-05089-238940-2025-06-27T16:27:08.760Z-compiled","tender","EC-RUC-1768152800001-238940","CORPORACION ELECTRICA DEL ECUADOR CELEC EP.","es","2025-06-27T11:31:53-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-CNELEP-2025-4.-462114","RE-PU-CNELEP-2025-4.-462114-2025-08-12T22:29:55.309Z-compiled","tender","EC-RUC-0968599020001-462114","EMPRESA ELÉCTRICA PÚBLICA ESTRATÉGICA CORPORACIÓN NACIONAL DE ELECTRICIDAD CNEL EP","es","2025-08-12T18:23:45-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-CNELEP-2025-5-462114","RE-PU-CNELEP-2025-5-462114-2025-10-08T19:36:36.359Z-compiled","tender","EC-RUC-0968599020001-462114","EMPRESA ELÉCTRICA PÚBLICA ESTRATÉGICA CORPORACIÓN NACIONAL DE ELECTRICIDAD CNEL EP","es","2025-10-08T14:46:12-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-ESNACE-2025-002-2519","RE-PU-ESNACE-2025-002-2519-2025-05-01T12:36:09.465Z-compiled","tender","EC-RUC-1768026340001-2519","ESTACION NAVAL CENTRO","es","2025-05-01T07:40:34-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-EPN-2025-003-45554","RE-PU-EPN-2025-003-45554-2025-06-16T16:47:54.926Z-compiled","tender","EC-RUC-1760005620001-45554","ESCUELA POLITÉCNICA NACIONAL","es","2025-06-16T11:52:23-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-ETAPA-2025-01-312203","RE-PU-ETAPA-2025-01-312203-2025-06-19T16:56:19.065Z-compiled","tender","EC-RUC-0160050020001-312203","Empresa Pública Municipal de Telecomunicaciones, Agua Potable, Alcantarillado y Saneamiento de Cuenca ETAPA EP","es","2025-06-19T12:03:04-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-EPMTPQ-2025-003-282215","RE-PU-EPMTPQ-2025-003-282215-2025-07-01T17:38:48.504Z-compiled","tender","EC-RUC-1768156710001-282215","EMPRESA PUBLICA METROPOLITANA DE TRANSPORTE DE PASAJEROS DE QUITO","es","2025-07-01T12:46:27-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-BASEDU-2025-005-42111","RE-PU-BASEDU-2025-005-42111-2025-06-11T15:50:16.903Z-compiled","tender","EC-RUC-1768011150001-42111","BASE NAVAL SAN EDUARDO","es","2025-06-11T10:56:04-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HGONA-2025-004-730708","RE-PU-HGONA-2025-004-730708-2025-06-17T16:52:23.955Z-compiled","tender","EC-RUC-1768182120001-730708","HOSPITAL GÍNECO OBSTÉTRICO PEDIÁTRICO DE NUEVA AURORA LUZ ELENA ARISMENDI","es","2025-06-17T11:58:52-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HCAM-2025-010-54651","RE-PU-HCAM-2025-010-54651-2025-05-30T15:32:30.707Z-compiled","tender","EC-RUC-1768046450001-54651","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2025-05-30T10:38:30-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-EPCH-2025-0003-329706","RE-PU-EPCH-2025-0003-329706-2025-08-12T22:25:49.589Z-compiled","tender","EC-RUC-1060032030001-329706","EMPRESA PUBLICA DEL COMPLEJO TURISTICO DE CHACHIMBIRO","es","2025-08-12T18:24:03-05:00","[""planning"",""tender"",""award"",""contract"",""implementation""]"
"ocds-5wno2w-RE-PU-SRI-2025-00001-2438","RE-PU-SRI-2025-00001-2438-2025-06-03T15:39:34.259Z-compiled","tender","EC-RUC-1760013210001-2438","SERVICIO DE RENTAS INTERNAS","es","2025-06-03T10:46:05-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-UNAE-2025-006-607247","RE-PU-UNAE-2025-006-607247-2025-06-21T17:06:25.327Z-compiled","tender","EC-RUC-1768181660001-607247","UNIVERSIDAD NACIONAL DE EDUCACION UNAE","es","2025-06-21T12:11:48-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-CCQA-HDA-2025-003-97105","RE-PU-CCQA-HDA-2025-003-97105-2025-05-09T12:35:07.027Z-compiled","tender","EC-RUC-0360020930001-97105","CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA AZOGUES","es","2025-05-09T07:37:53-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-AGRUCOMGE-2025-02-110994","RE-PU-AGRUCOMGE-2025-02-110994-2025-09-15T19:16:51.810Z-compiled","tender","EC-RUC-1768009090001-110994","AGRUPAMIENTO DE COMUNICACIONES Y GUERRA ELECTRONICA","es","2025-09-15T14:25:15-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-GCM12-2025-1-113669","RE-PU-GCM12-2025-1-113669-2025-06-07T15:44:23.756Z-compiled","tender","EC-RUC-1768001860001-113669","BRIGADA DE CABALLERIA MECANIZADA NRO 3 MANABI","es","2025-06-07T10:52:14-05:00","[""planning"",""tender"",""award"",""contract"",""implementation""]"
"ocds-5wno2w-RE-PU-HVCM-2025-006-12070","RE-PU-HVCM-2025-006-12070-2025-06-07T15:46:48.966Z-compiled","tender","EC-RUC-0160006390001-12070","HOSPITAL VICENTE CORRAL MOSCOSO","es","2025-06-07T10:52:15-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-EMASEO-EP-2025-001-276265","RE-PU-EMASEO-EP-2025-001-276265-2025-06-16T16:47:55.485Z-compiled","tender","EC-RUC-1768155310001-276265","EMPRESA PUBLICA METROPOLITANA DE ASEO","es","2025-06-16T11:52:23-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-EPMSA-2025-03-259318","RE-PU-EPMSA-2025-03-259318-2025-06-20T17:01:27.985Z-compiled","tender","EC-RUC-1768153960001-259318","Empresa Pública Metropolitana de servicios aeroportuarios y Gestión de Zonas Francas y Regímenes Especiales","es","2025-06-20T12:07:56-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-DHG-2025-005-5702","RE-PU-DHG-2025-005-5702-2025-05-16T12:48:56.793Z-compiled","tender","EC-RUC-0968520100001-5702","DIRECCION HOSPITALARIA GUAYAQUIL","es","2025-05-16T07:53:40-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-SRI-2025-00002-2438","RE-PU-SRI-2025-00002-2438-2025-05-26T15:28:16.293Z-compiled","tender","EC-RUC-1760013210001-2438","SERVICIO DE RENTAS INTERNAS","es","2025-05-26T10:29:56-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-HCAM-2025-013-54651","RE-PU-HCAM-2025-013-54651-2025-07-02T17:39:48.241Z-compiled","tender","EC-RUC-1768046450001-54651","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2025-07-02T12:46:48-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-GADMCG-2025-006-79685","RE-PU-GADMCG-2025-006-79685-2025-05-30T15:32:31.032Z-compiled","tender","EC-RUC-0660000790001-79685","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON GUAMOTE","es","2025-05-30T10:38:30-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-MDMQ-2025-3302-41357","RE-PU-MDMQ-2025-3302-41357-2025-06-03T15:39:39.462Z-compiled","tender","EC-RUC-1760003410001-41357","GOBIERNO AUTONOMO DESCENTRALIZADO DEL DISTRITO METROPOLITANO DE QUITO","es","2025-06-03T10:46:04-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-CAPUIL-2025-001-27666","RE-PU-CAPUIL-2025-001-27666-2025-06-11T15:50:09.190Z-compiled","tender","EC-RUC-0968512430001-27666","CAPITANIA DEL PUERTO DE GUAYAQUIL","es","2025-06-11T10:56:04-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-GADMUR-2025-004-2485","RE-PU-GADMUR-2025-004-2485-2025-06-15T16:02:22.348Z-compiled","tender","EC-RUC-1760003920001-2485","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON RUMIÑAHUI GADMUR","es","2025-06-15T11:05:40-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-PACAYACU-2025-00001-125495","RE-PU-PACAYACU-2025-00001-125495-2025-05-29T15:32:04.034Z-compiled","tender","EC-RUC-1768100920001-125495","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE PACAYACU ","es","2025-05-29T10:36:20-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-GADPI-2025-004-12001","RE-PU-GADPI-2025-004-12001-2025-07-01T17:39:07.964Z-compiled","tender","EC-RUC-1060000180001-12001","GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL DE IMBABURA","es","2025-07-01T12:46:28-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-GADMCM_-2025-03-60535","RE-PU-GADMCM_-2025-03-60535-2025-08-12T22:30:04.712Z-compiled","tender","EC-RUC-1160000830001-60535","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON MACARA","es","2025-08-12T18:24:27-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-UPEC-2025-005-24327","RE-PU-UPEC-2025-005-24327-2025-06-09T15:48:25.435Z-compiled","tender","EC-RUC-1768132370001-24327","UNIVERSIDAD POLITECNICA ESTATAL DEL CARCHI","es","2025-06-09T10:52:18-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-CAPORE-2025-002-11798","RE-PU-CAPORE-2025-002-11798-2025-06-06T15:46:37.132Z-compiled","tender","EC-RUC-2160017100001-11798","Capitania del Puerto","es","2025-06-06T10:52:36-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HCAM-2025-012-54651","RE-PU-HCAM-2025-012-54651-2025-06-04T15:45:03.558Z-compiled","tender","EC-RUC-1768046450001-54651","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2025-06-04T10:50:51-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HCAM-2025-015-54651","RE-PU-HCAM-2025-015-54651-2025-06-06T15:48:51.550Z-compiled","tender","EC-RUC-1768046450001-54651","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2025-06-06T10:52:37-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-BASEDU-2025-004-42111","RE-PU-BASEDU-2025-004-42111-2025-05-30T15:32:33.067Z-compiled","tender","EC-RUC-1768011150001-42111","BASE NAVAL SAN EDUARDO","es","2025-05-30T10:38:28-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-0001-79189","0001-79189-2025-06-04T15:45:05.711Z-compiled","tender","EC-RUC-1768001270001-79189","BRIGADA DE INFANTERIA NO 31 ANDES","es","2025-06-04T10:50:27-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-DINASED-2025-01-536734","RE-PU-DINASED-2025-01-536734-2025-05-08T12:36:23.935Z-compiled","tender","EC-RUC-1768176900001-536734","DIRECCION NACIONAL DE INVESTIGACION DE DELITOS CONTRA LA VIDA, MUERTES VIOLENTAS, DESAPARICIONES, SECUESTRO Y EXTORSION. DINASED","es","2025-05-08T07:40:45-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-CSB-SANTA-ROSA-2025-002-87541","RE-PU-CSB-SANTA-ROSA-2025-002-87541-2025-05-30T15:32:32.560Z-compiled","tender","EC-RUC-0760039550001-87541","CENTRO DE SALUD B - SANTA ROSA","es","2025-05-30T10:38:29-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-DNPJ-2025-009-183304","RE-PU-DNPJ-2025-009-183304-2025-08-13T17:35:16.905Z-compiled","tender","EC-RUC-1768048660001-183304","UDAF-EOD DIRECCION NACIONAL DE INVESTIGACION DE POLICIA JUDICIAL","es","2025-08-13T12:42:09-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-SZX-2025-04-179100","RE-PU-SZX-2025-04-179100-2025-05-29T15:32:04.205Z-compiled","tender","EC-RUC-0560015140001-179100","SUBZONA COTOPAXI","es","2025-05-29T10:36:20-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-UG-2025-002-55840","RE-PU-UG-2025-002-55840-2025-06-09T15:48:25.162Z-compiled","tender","EC-RUC-0960002510001-55840","UNIVERSIDAD DE GUAYAQUIL","es","2025-06-09T10:52:18-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-ESNACE-2025-004-2519","RE-PU-ESNACE-2025-004-2519-2025-05-28T15:25:20.711Z-compiled","tender","EC-RUC-1768026340001-2519","ESTACION NAVAL CENTRO","es","2025-05-28T10:31:35-05:00","[""planning"",""tender"",""award"",""contract""]"
